t,sym,px,qty,b1sz,b1px,a1px,a1sz
2020-04-06D13:00:16.945595000,2330,0,0,469,2745000,2750000,1484
2020-04-06D13:00:16.956560000,2330,2745000,1,468,2745000,2750000,1484
2020-04-06D13:00:17.145920000,2330,0,0,468,2745000,2750000,1484
2020-04-06D13:00:17.598162000,2330,2750000,1,468,2745000,2750000,1483
2020-04-06D13:00:18.741067000,2330,0,0,468,2745000,2750000,1483
2020-04-06D13:00:18.753221000,2330,0,0,468,2745000,2750000,1483
2020-04-06D13:00:20.064432000,2330,0,0,475,2745000,2750000,1483
2020-04-06D13:00:20.364200000,2330,0,0,475,2745000,2750000,1483
2020-04-06D13:00:20.563472000,2330,0,0,475,2745000,2750000,1482
2020-04-06D13:00:20.694954000,2330,0,0,475,2745000,2750000,1482
2020-04-06D13:00:20.963353000,2330,0,0,475,2745000,2750000,1476
2020-04-06D13:00:20.974048000,2330,2745000,6,469,2745000,2750000,1476
2020-04-06D13:00:21.109874000,2330,2750000,1,469,2745000,2750000,1475
2020-04-06D13:00:21.135470000,2330,2750000,7,462,2745000,2750000,1468
2020-04-06D13:00:21.453313000,2330,0,0,463,2745000,2750000,1468
2020-04-06D13:00:21.666788000,2330,0,0,464,2745000,2750000,1468
2020-04-06D13:00:21.737476000,2330,0,0,464,2745000,2750000,1468
2020-04-06D13:00:22.323279000,2330,0,0,464,2745000,2750000,1469
2020-04-06D13:00:22.325110000,2330,0,0,464,2745000,2750000,1469
2020-04-06D13:00:22.329510000,2330,0,0,464,2745000,2750000,1468
2020-04-06D13:00:23.029853000,2330,0,0,464,2745000,2750000,1470
2020-04-06D13:00:23.031885000,2330,0,0,464,2745000,2750000,1470
2020-04-06D13:00:23.554509000,2330,2745000,1,463,2745000,2750000,1470
2020-04-06D13:00:23.697544000,2330,0,0,464,2745000,2750000,1470
2020-04-06D13:00:24.334213000,2330,0,0,465,2745000,2750000,1470
2020-04-06D13:00:24.847244000,2330,0,0,465,2745000,2750000,1470
2020-04-06D13:00:24.883153000,2330,0,0,465,2745000,2750000,1470
2020-04-06D13:00:25.293394000,2330,0,0,465,2745000,2750000,1470
2020-04-06D13:00:25.700530000,2330,0,0,465,2745000,2750000,1471
2020-04-06D13:00:25.727187000,2330,0,0,465,2745000,2750000,1471
2020-04-06D13:00:26.416774000,2330,2745000,4,461,2745000,2750000,1471
2020-04-06D13:00:26.939371000,2330,0,0,461,2745000,2750000,1473
2020-04-06D13:00:26.940906000,2330,2745000,1,460,2745000,2750000,1473
2020-04-06D13:00:26.942089000,2330,0,0,460,2745000,2750000,1473
2020-04-06D13:00:27.400244000,2330,0,0,460,2745000,2750000,1471
2020-04-06D13:00:27.400903000,2330,2745000,3,457,2745000,2750000,1471
2020-04-06D13:00:27.401745000,2330,0,0,457,2745000,2750000,1468
2020-04-06D13:00:27.403214000,2330,0,0,457,2745000,2750000,1467
2020-04-06D13:00:28.979810000,2330,2745000,1,456,2745000,2750000,1467
2020-04-06D13:00:29.821491000,2330,0,0,456,2745000,2750000,1468
2020-04-06D13:00:30.154002000,2330,0,0,457,2745000,2750000,1468
2020-04-06D13:00:32.746578000,2330,0,0,457,2745000,2750000,1469
2020-04-06D13:00:33.214524000,2330,2745000,1,456,2745000,2750000,1469
2020-04-06D13:00:34.302140000,2330,0,0,457,2745000,2750000,1469
2020-04-06D13:00:34.307412000,2330,0,0,467,2745000,2750000,1469
2020-04-06D13:00:34.307435000,2330,0,0,474,2745000,2750000,1469
2020-04-06D13:00:34.312462000,2330,0,0,484,2745000,2750000,1469
2020-04-06D13:00:34.313000000,2330,0,0,506,2745000,2750000,1469
2020-04-06D13:00:35.390543000,2330,2745000,1,505,2745000,2750000,1468
2020-04-06D13:00:35.471308000,2330,0,0,524,2745000,2750000,1468
2020-04-06D13:00:35.541048000,2330,0,0,524,2745000,2750000,1467
2020-04-06D13:00:35.542482000,2330,0,0,524,2745000,2750000,1466
2020-04-06D13:00:35.559125000,2330,0,0,525,2745000,2750000,1466
2020-04-06D13:00:35.628305000,2330,2745000,1,524,2745000,2750000,1466
2020-04-06D13:00:35.782143000,2330,2750000,1,524,2745000,2750000,1465
2020-04-06D13:00:36.384137000,2330,0,0,524,2745000,2750000,1466
2020-04-06D13:00:36.653033000,2330,2745000,1,523,2745000,2750000,1466
2020-04-06D13:00:36.839338000,2330,0,0,521,2745000,2750000,1466
2020-04-06D13:00:36.850024000,2330,2750000,2,521,2745000,2750000,1464
2020-04-06D13:00:37.317121000,2330,2745000,1,520,2745000,2750000,1464
2020-04-06D13:00:37.671096000,2330,2745000,4,516,2745000,2750000,1464
2020-04-06D13:00:38.255275000,2330,0,0,516,2745000,2750000,1464
2020-04-06D13:00:38.425232000,2330,0,0,516,2745000,2750000,1459
2020-04-06D13:00:40.077891000,2330,0,0,516,2745000,2750000,1459
2020-04-06D13:00:41.180005000,2330,2750000,1,516,2745000,2750000,1458
2020-04-06D13:00:41.774852000,2330,0,0,516,2745000,2750000,1453
2020-04-06D13:00:41.785163000,2330,2745000,5,511,2745000,2750000,1453
2020-04-06D13:00:41.907989000,2330,0,0,512,2745000,2750000,1453
2020-04-06D13:00:42.043112000,2330,2750000,1,512,2745000,2750000,1452
2020-04-06D13:00:42.195734000,2330,0,0,512,2745000,2750000,1455
2020-04-06D13:00:42.533742000,2330,0,0,512,2745000,2750000,1456
2020-04-06D13:00:42.615561000,2330,2745000,1,511,2745000,2750000,1456
2020-04-06D13:00:45.739254000,2330,0,0,511,2745000,2750000,1456
2020-04-06D13:00:46.219548000,2330,0,0,511,2745000,2750000,1461
2020-04-06D13:00:46.345322000,2330,0,0,511,2745000,2750000,1460
2020-04-06D13:00:46.406586000,2330,0,0,511,2745000,2750000,1460
2020-04-06D13:00:46.786238000,2330,0,0,511,2745000,2750000,1459
2020-04-06D13:00:47.428491000,2330,0,0,514,2745000,2750000,1459
2020-04-06D13:00:47.518442000,2330,2745000,1,513,2745000,2750000,1459
2020-04-06D13:00:48.256844000,2330,0,0,520,2745000,2750000,1459
2020-04-06D13:00:50.260095000,2330,2745000,3,517,2745000,2750000,1459
2020-04-06D13:00:51.313400000,2330,0,0,518,2745000,2750000,1459
2020-04-06D13:00:52.564410000,2330,0,0,518,2745000,2750000,1460
2020-04-06D13:00:52.863456000,2330,0,0,518,2745000,2750000,1461
2020-04-06D13:00:53.208930000,2330,0,0,518,2745000,2750000,1461
2020-04-06D13:00:53.225311000,2330,0,0,518,2745000,2750000,1461
2020-04-06D13:00:53.792587000,2330,0,0,520,2745000,2750000,1461
2020-04-06D13:00:54.024382000,2330,0,0,544,2745000,2750000,1461
2020-04-06D13:00:54.676598000,2330,2750000,1,544,2745000,2750000,1460
2020-04-06D13:00:54.918395000,2330,2745000,8,536,2745000,2750000,1460
2020-04-06D13:00:55.105281000,2330,0,0,536,2745000,2750000,1460
2020-04-06D13:00:56.288260000,2330,0,0,528,2745000,2750000,1460
2020-04-06D13:00:56.288801000,2330,0,0,520,2745000,2750000,1460
2020-04-06D13:00:56.290993000,2330,0,0,512,2745000,2750000,1460
2020-04-06D13:00:56.291653000,2330,0,0,505,2745000,2750000,1460
2020-04-06D13:00:56.324769000,2330,0,0,474,2745000,2750000,1460
2020-04-06D13:00:56.408883000,2330,2745000,1,473,2745000,2750000,1460
2020-04-06D13:00:56.412074000,2330,2745000,3,470,2745000,2750000,1460
2020-04-06D13:00:56.414592000,2330,2745000,1,469,2745000,2750000,1460
2020-04-06D13:00:56.477263000,2330,0,0,470,2745000,2750000,1460
2020-04-06D13:00:56.530007000,2330,2750000,2,470,2745000,2750000,1458
2020-04-06D13:00:56.703329000,2330,0,0,469,2745000,2750000,1458
2020-04-06D13:00:56.709517000,2330,0,0,468,2745000,2750000,1458
2020-04-06D13:00:56.711120000,2330,0,0,468,2745000,2750000,1458
2020-04-06D13:00:56.912932000,2330,0,0,469,2745000,2750000,1458
2020-04-06D13:00:56.947100000,2330,0,0,469,2745000,2750000,1459
2020-04-06D13:00:57.251582000,2330,0,0,469,2745000,2750000,1459
2020-04-06D13:00:57.528634000,2330,0,0,469,2745000,2750000,1459
2020-04-06D13:00:57.536190000,2330,0,0,469,2745000,2750000,1459
2020-04-06D13:00:57.570168000,2330,0,0,469,2745000,2750000,1460
2020-04-06D13:00:58.374782000,2330,0,0,500,2745000,2750000,1460
2020-04-06D13:00:58.424110000,2330,2745000,1,499,2745000,2750000,1460
2020-04-06D13:00:58.804329000,2330,0,0,500,2745000,2750000,1460
2020-04-06D13:00:59.475227000,2330,2745000,1,499,2745000,2750000,1460
2020-04-06D13:00:59.499640000,2330,2750000,10,499,2745000,2750000,1450
2020-04-06D13:00:59.540864000,2330,0,0,499,2745000,2750000,1450
2020-04-06D13:00:59.680538000,2330,2745000,3,496,2745000,2750000,1450
2020-04-06D13:01:00.192484000,2330,0,0,496,2745000,2750000,1450
2020-04-06D13:01:00.458409000,2330,0,0,496,2745000,2750000,1450
2020-04-06D13:01:01.643083000,2330,0,0,496,2745000,2750000,1446
2020-04-06D13:01:01.863504000,2330,0,0,496,2745000,2750000,1451
2020-04-06D13:01:01.992598000,2330,0,0,496,2745000,2750000,1455
2020-04-06D13:01:02.093076000,2330,0,0,496,2745000,2750000,1455
2020-04-06D13:01:02.209717000,2330,0,0,496,2745000,2750000,1456
2020-04-06D13:01:02.558182000,2330,0,0,496,2745000,2750000,1457
2020-04-06D13:01:02.819716000,2330,0,0,496,2745000,2750000,1458
2020-04-06D13:01:04.357516000,2330,2745000,1,495,2745000,2750000,1458
2020-04-06D13:01:05.207394000,2330,0,0,566,2745000,2750000,1458
2020-04-06D13:01:05.308829000,2330,2745000,7,559,2745000,2750000,1458
2020-04-06D13:01:05.551793000,2330,0,0,558,2745000,2750000,1458
2020-04-06D13:01:05.562518000,2330,2750000,1,558,2745000,2750000,1457
2020-04-06D13:01:06.164835000,2330,2750000,7,551,2745000,2750000,1450
2020-04-06D13:01:06.165838000,2330,2750000,8,543,2745000,2750000,1442
2020-04-06D13:01:06.166826000,2330,0,0,535,2745000,2750000,1442
2020-04-06D13:01:06.279825000,2330,0,0,537,2745000,2750000,1442
2020-04-06D13:01:06.401572000,2330,0,0,545,2745000,2750000,1442
2020-04-06D13:01:07.264037000,2330,0,0,546,2745000,2750000,1442
2020-04-06D13:01:07.746914000,2330,0,0,546,2745000,2750000,1442
2020-04-06D13:01:07.801394000,2330,2745000,1,545,2745000,2750000,1442
2020-04-06D13:01:08.129555000,2330,0,0,545,2745000,2750000,1443
2020-04-06D13:01:08.562545000,2330,0,0,546,2745000,2750000,1443
2020-04-06D13:01:08.675306000,2330,2750000,1,546,2745000,2750000,1442
2020-04-06D13:01:09.546877000,2330,0,0,546,2745000,2750000,1442
2020-04-06D13:01:11.247008000,2330,2745000,1,545,2745000,2750000,1442
2020-04-06D13:01:12.105762000,2330,0,0,545,2745000,2750000,1445
2020-04-06D13:01:12.165532000,2330,0,0,545,2745000,2750000,1445
2020-04-06D13:01:12.200606000,2330,2745000,4,541,2745000,2750000,1445
2020-04-06D13:01:13.230111000,2330,0,0,541,2745000,2750000,1446
2020-04-06D13:01:14.304170000,2330,0,0,541,2745000,2750000,1446
2020-04-06D13:01:14.761530000,2330,0,0,542,2745000,2750000,1446
2020-04-06D13:01:14.924423000,2330,0,0,542,2745000,2750000,1446
2020-04-06D13:01:15.861312000,2330,0,0,542,2745000,2750000,1447
2020-04-06D13:01:15.982490000,2330,0,0,541,2745000,2750000,1447
2020-04-06D13:01:16.077300000,2330,0,0,540,2745000,2750000,1447
2020-04-06D13:01:16.222485000,2330,0,0,541,2745000,2750000,1447
2020-04-06D13:01:16.285315000,2330,2745000,4,537,2745000,2750000,1447
2020-04-06D13:01:16.650753000,2330,0,0,537,2745000,2750000,1447
2020-04-06D13:01:16.698768000,2330,0,0,537,2745000,2750000,1447
2020-04-06D13:01:17.579816000,2330,0,0,537,2745000,2750000,1448
2020-04-06D13:01:18.588840000,2330,2750000,1,537,2745000,2750000,1447
2020-04-06D13:01:18.749339000,2330,2745000,1,536,2745000,2750000,1447
2020-04-06D13:01:18.975261000,2330,2750000,5,536,2745000,2750000,1442
2020-04-06D13:01:19.200308000,2330,0,0,536,2745000,2750000,1443
2020-04-06D13:01:19.428600000,2330,0,0,539,2745000,2750000,1443
2020-04-06D13:01:20.623187000,2330,0,0,540,2745000,2750000,1443
2020-04-06D13:01:21.170250000,2330,0,0,547,2745000,2750000,1443
2020-04-06D13:01:22.600178000,2330,0,0,548,2745000,2750000,1443
2020-04-06D13:01:22.691796000,2330,2745000,7,541,2745000,2750000,1443
2020-04-06D13:01:22.816420000,2330,0,0,541,2745000,2750000,1443
2020-04-06D13:01:24.107033000,2330,2750000,1,541,2745000,2750000,1442
2020-04-06D13:01:25.077843000,2330,2745000,1,540,2745000,2750000,1442
2020-04-06D13:01:25.866802000,2330,2745000,1,539,2745000,2750000,1441
2020-04-06D13:01:25.974469000,2330,0,0,539,2745000,2750000,1436
2020-04-06D13:01:25.985569000,2330,2745000,5,534,2745000,2750000,1436
2020-04-06D13:01:26.798708000,2330,0,0,448,2745000,2750000,1436
2020-04-06D13:01:26.863928000,2330,2745000,6,442,2745000,2750000,1436
2020-04-06D13:01:26.865514000,2330,0,0,442,2745000,2750000,1437
2020-04-06D13:01:26.876157000,2330,2745000,3,439,2745000,2750000,1437
2020-04-06D13:01:27.957231000,2330,2745000,1,438,2745000,2750000,1436
2020-04-06D13:01:28.326160000,2330,0,0,438,2745000,2750000,1436
2020-04-06D13:01:28.776671000,2330,2745000,2,436,2745000,2750000,1436
2020-04-06D13:01:29.653130000,2330,0,0,436,2745000,2750000,1436
2020-04-06D13:01:30.128130000,2330,0,0,436,2745000,2750000,1437
2020-04-06D13:01:30.583455000,2330,0,0,438,2745000,2750000,1437
2020-04-06D13:01:32.697049000,2330,0,0,438,2745000,2750000,1438
2020-04-06D13:01:33.907452000,2330,0,0,438,2745000,2750000,1438
2020-04-06D13:01:33.907456000,2330,0,0,438,2745000,2750000,1438
2020-04-06D13:01:33.907478000,2330,0,0,438,2745000,2750000,1438
2020-04-06D13:01:33.910423000,2330,0,0,438,2745000,2750000,1438
2020-04-06D13:01:33.950549000,2330,0,0,438,2745000,2750000,1438
2020-04-06D13:01:34.177086000,2330,0,0,438,2745000,2750000,1439
2020-04-06D13:01:34.221843000,2330,0,0,438,2745000,2750000,1440
2020-04-06D13:01:34.858556000,2330,0,0,438,2745000,2750000,1441
2020-04-06D13:01:35.754561000,2330,0,0,441,2745000,2750000,1441
2020-04-06D13:01:36.089237000,2330,0,0,441,2745000,2750000,1445
2020-04-06D13:01:36.147964000,2330,2750000,1,441,2745000,2750000,1444
2020-04-06D13:01:36.816037000,2330,0,0,441,2745000,2750000,1439
2020-04-06D13:01:36.857948000,2330,2745000,5,436,2745000,2750000,1439
2020-04-06D13:01:36.929595000,2330,0,0,435,2745000,2750000,1439
2020-04-06D13:01:36.969568000,2330,2750000,1,435,2745000,2750000,1438
2020-04-06D13:01:38.586059000,2330,0,0,436,2745000,2750000,1438
2020-04-06D13:01:39.121735000,2330,0,0,437,2745000,2750000,1438
2020-04-06D13:01:39.146179000,2330,2745000,3,434,2745000,2750000,1438
2020-04-06D13:01:40.277114000,2330,2750000,1,434,2745000,2750000,1437
2020-04-06D13:01:41.602745000,2330,0,0,434,2745000,2750000,1438
2020-04-06D13:01:42.493488000,2330,0,0,434,2745000,2750000,1435
2020-04-06D13:01:42.515087000,2330,2745000,4,430,2745000,2750000,1435
2020-04-06D13:01:43.599431000,2330,0,0,431,2745000,2750000,1435
2020-04-06D13:01:44.311875000,2330,0,0,432,2745000,2750000,1435
2020-04-06D13:01:44.779168000,2330,0,0,432,2745000,2750000,1435
2020-04-06D13:01:44.954306000,2330,0,0,432,2745000,2750000,1440
2020-04-06D13:01:45.670622000,2330,2750000,1,432,2745000,2750000,1439
2020-04-06D13:01:46.575912000,2330,0,0,432,2745000,2750000,1439
2020-04-06D13:01:46.711963000,2330,0,0,432,2745000,2750000,1439
2020-04-06D13:01:47.132756000,2330,0,0,433,2745000,2750000,1439
2020-04-06D13:01:47.153968000,2330,0,0,433,2745000,2750000,1440
2020-04-06D13:01:48.569776000,2330,2745000,2,431,2745000,2750000,1440
2020-04-06D13:01:48.751820000,2330,0,0,431,2745000,2750000,1440
2020-04-06D13:01:48.753357000,2330,0,0,431,2745000,2750000,1440
2020-04-06D13:01:49.149660000,2330,0,0,431,2745000,2750000,1441
2020-04-06D13:01:49.161200000,2330,2745000,1,430,2745000,2750000,1441
2020-04-06D13:01:49.514952000,2330,0,0,430,2745000,2750000,1443
2020-04-06D13:01:49.612952000,2330,0,0,430,2745000,2750000,1443
2020-04-06D13:01:51.196883000,2330,0,0,430,2745000,2750000,1444
2020-04-06D13:01:51.234295000,2330,2745000,1,429,2745000,2750000,1444
2020-04-06D13:01:52.029733000,2330,0,0,429,2745000,2750000,1443
2020-04-06D13:01:52.040717000,2330,2745000,1,428,2745000,2750000,1443
2020-04-06D13:01:52.224029000,2330,0,0,428,2745000,2750000,1443
2020-04-06D13:01:52.283734000,2330,0,0,428,2745000,2750000,1444
2020-04-06D13:01:53.319599000,2330,0,0,428,2745000,2750000,1445
2020-04-06D13:01:53.443712000,2330,0,0,428,2745000,2750000,1445
2020-04-06D13:01:53.474771000,2330,0,0,428,2745000,2750000,1450
2020-04-06D13:01:54.708862000,2330,2745000,12,416,2745000,2750000,1450
2020-04-06D13:01:55.397756000,2330,0,0,416,2745000,2750000,1450
2020-04-06D13:01:55.405810000,2330,0,0,416,2745000,2750000,1450
2020-04-06D13:01:55.435322000,2330,0,0,423,2745000,2750000,1450
2020-04-06D13:01:55.596597000,2330,0,0,423,2745000,2750000,1451
2020-04-06D13:01:56.050038000,2330,0,0,425,2745000,2750000,1451
2020-04-06D13:01:56.249420000,2330,0,0,425,2745000,2750000,1451
2020-04-06D13:01:56.332119000,2330,0,0,425,2745000,2750000,1450
2020-04-06D13:01:56.456023000,2330,0,0,426,2745000,2750000,1450
2020-04-06D13:01:57.035546000,2330,0,0,426,2745000,2750000,1450
2020-04-06D13:01:57.043717000,2330,0,0,426,2745000,2750000,1450
2020-04-06D13:01:57.051840000,2330,0,0,426,2745000,2750000,1450
2020-04-06D13:01:57.060412000,2330,0,0,426,2745000,2750000,1450
2020-04-06D13:01:57.366740000,2330,0,0,426,2745000,2750000,1452
2020-04-06D13:01:57.691385000,2330,0,0,426,2745000,2750000,1457
2020-04-06D13:01:59.985300000,2330,0,0,426,2745000,2750000,1458
2020-04-06D13:02:00.217876000,2330,2745000,2,424,2745000,2750000,1458
2020-04-06D13:02:00.233541000,2330,0,0,424,2745000,2750000,1456
2020-04-06D13:02:00.233567000,2330,0,0,424,2745000,2750000,1454
2020-04-06D13:02:00.304159000,2330,0,0,424,2745000,2750000,1456
2020-04-06D13:02:00.305229000,2330,0,0,424,2745000,2750000,1458
2020-04-06D13:02:00.358444000,2330,0,0,424,2745000,2750000,1458
2020-04-06D13:02:00.597513000,2330,0,0,424,2745000,2750000,1459
2020-04-06D13:02:03.189055000,2330,0,0,423,2745000,2750000,1459
2020-04-06D13:02:03.327141000,2330,0,0,423,2745000,2750000,1455
2020-04-06D13:02:03.348738000,2330,2745000,4,419,2745000,2750000,1455
2020-04-06D13:02:03.403505000,2330,0,0,419,2745000,2750000,1455
2020-04-06D13:02:03.839316000,2330,2745000,6,413,2745000,2750000,1455
2020-04-06D13:02:04.303914000,2330,0,0,413,2745000,2750000,1455
2020-04-06D13:02:04.831185000,2330,0,0,414,2745000,2750000,1455
2020-04-06D13:02:05.194846000,2330,0,0,414,2745000,2750000,1455
2020-04-06D13:02:06.091024000,2330,2750000,1,414,2745000,2750000,1454
2020-04-06D13:02:06.233675000,2330,0,0,415,2745000,2750000,1454
2020-04-06D13:02:07.356501000,2330,0,0,414,2745000,2750000,1454
2020-04-06D13:02:07.632013000,2330,0,0,414,2745000,2750000,1455
2020-04-06D13:02:07.650093000,2330,2745000,1,413,2745000,2750000,1455
2020-04-06D13:02:07.762309000,2330,0,0,413,2745000,2750000,1455
2020-04-06D13:02:10.117583000,2330,0,0,413,2745000,2750000,1455
2020-04-06D13:02:10.560131000,2330,0,0,413,2745000,2750000,1456
2020-04-06D13:02:10.973023000,2330,0,0,413,2745000,2750000,1456
2020-04-06D13:02:11.194651000,2330,2745000,1,412,2745000,2750000,1456
2020-04-06D13:02:12.120843000,2330,0,0,412,2745000,2750000,1453
2020-04-06D13:02:13.169729000,2330,0,0,412,2745000,2750000,1453
2020-04-06D13:02:13.747236000,2330,0,0,411,2745000,2750000,1453
2020-04-06D13:02:17.816497000,2330,0,0,411,2745000,2750000,1455
2020-04-06D13:02:19.293030000,2330,0,0,411,2745000,2750000,1455
2020-04-06D13:02:19.438137000,2330,0,0,413,2745000,2750000,1455
2020-04-06D13:02:21.089608000,2330,0,0,413,2745000,2750000,1450
2020-04-06D13:02:21.100630000,2330,2745000,5,408,2745000,2750000,1450
2020-04-06D13:02:21.209571000,2330,2750000,7,401,2745000,2750000,1443
2020-04-06D13:02:21.210373000,2330,2750000,7,394,2745000,2750000,1436
2020-04-06D13:02:21.211704000,2330,0,0,386,2745000,2750000,1436
2020-04-06D13:02:21.245193000,2330,0,0,394,2745000,2750000,1436
2020-04-06D13:02:21.254671000,2330,0,0,399,2745000,2750000,1436
2020-04-06D13:02:21.270086000,2330,0,0,400,2745000,2750000,1436
2020-04-06D13:02:21.273335000,2330,2745000,3,397,2745000,2750000,1436
2020-04-06D13:02:21.284544000,2330,0,0,401,2745000,2750000,1436
2020-04-06D13:02:21.890910000,2330,2745000,1,400,2745000,2750000,1436
2020-04-06D13:02:22.199525000,2330,0,0,399,2745000,2750000,1436
2020-04-06D13:02:22.637582000,2330,0,0,400,2745000,2750000,1436
2020-04-06D13:02:23.090582000,2330,0,0,400,2745000,2750000,1436
2020-04-06D13:02:23.435170000,2330,0,0,400,2745000,2750000,1437
2020-04-06D13:02:23.780188000,2330,2745000,8,393,2745000,2750000,1437
2020-04-06D13:02:23.923847000,2330,0,0,393,2745000,2750000,1437
2020-04-06D13:02:24.140988000,2330,0,0,393,2745000,2750000,1437
2020-04-06D13:02:24.265921000,2330,0,0,393,2745000,2750000,1437
2020-04-06D13:02:24.958691000,2330,0,0,393,2745000,2750000,1437
2020-04-06D13:02:25.264243000,2330,0,0,393,2745000,2750000,1437
2020-04-06D13:02:25.292936000,2330,0,0,393,2745000,2750000,1437
2020-04-06D13:02:25.401380000,2330,0,0,394,2745000,2750000,1437
2020-04-06D13:02:25.506072000,2330,0,0,394,2745000,2750000,1438
2020-04-06D13:02:25.668581000,2330,0,0,393,2745000,2750000,1438
2020-04-06D13:02:26.317329000,2330,0,0,423,2745000,2750000,1438
2020-04-06D13:02:26.371330000,2330,0,0,409,2745000,2750000,1438
2020-04-06D13:02:26.480725000,2330,0,0,423,2745000,2750000,1438
2020-04-06D13:02:26.505523000,2330,2750000,10,423,2745000,2750000,1428
2020-04-06D13:02:27.299969000,2330,0,0,423,2745000,2750000,1428
2020-04-06D13:02:27.578052000,2330,0,0,387,2745000,2750000,1428
2020-04-06D13:02:28.114028000,2330,0,0,387,2745000,2750000,1427
2020-04-06D13:02:28.753090000,2330,0,0,387,2745000,2750000,1427
2020-04-06D13:02:28.969213000,2330,0,0,387,2745000,2750000,1433
2020-04-06D13:02:28.971146000,2330,0,0,387,2745000,2750000,1433
2020-04-06D13:02:29.215414000,2330,2750000,1,386,2745000,2750000,1432
